,name,artist,colourid,colour,collectornum,expansion,hexval,red_h,green_h,blue_h,codename
5101,Skullcrack,Dave Kendall,['R'],['R'],106,GTC,#F2E5BD,242,229,189,SkullcrackGTC2
5102,Skullcrack,Dave Kendall,['R'],['R'],106,GTC,#D9B07E,217,176,126,SkullcrackGTC3
5103,Skullcrack,Dave Kendall,['R'],['R'],106,GTC,#402C1A,64,44,26,SkullcrackGTC4
5104,Skullcrack,Dave Kendall,['R'],['R'],106,GTC,#A6653F,166,101,63,SkullcrackGTC5
5105,Structural Collapse,Sam Burley,['R'],['R'],107,GTC,#7991D9,121,145,217,Structural CollapseGTC1
5106,Structural Collapse,Sam Burley,['R'],['R'],107,GTC,#ACCAF2,172,202,242,Structural CollapseGTC2
5107,Structural Collapse,Sam Burley,['R'],['R'],107,GTC,#734C36,115,76,54,Structural CollapseGTC3
5108,Structural Collapse,Sam Burley,['R'],['R'],107,GTC,#BF9A84,191,154,132,Structural CollapseGTC4
5109,Structural Collapse,Sam Burley,['R'],['R'],107,GTC,#40261C,64,38,28,Structural CollapseGTC5
5110,Tin Street Market,Noah Bradley,['R'],['R'],108,GTC,#F2E088,242,224,136,Tin Street MarketGTC1
5111,Tin Street Market,Noah Bradley,['R'],['R'],108,GTC,#F2A444,242,164,68,Tin Street MarketGTC2
5112,Tin Street Market,Noah Bradley,['R'],['R'],108,GTC,#F27C38,242,124,56,Tin Street MarketGTC3
5113,Tin Street Market,Noah Bradley,['R'],['R'],108,GTC,#D95829,217,88,41,Tin Street MarketGTC4
5114,Tin Street Market,Noah Bradley,['R'],['R'],108,GTC,#8C3623,140,54,35,Tin Street MarketGTC5
5115,Towering Thunderfist,Zoltan Boros,"['R', 'W']",['R'],109,GTC,#F2DA91,242,218,145,Towering ThunderfistGTC1
5116,Towering Thunderfist,Zoltan Boros,"['R', 'W']",['R'],109,GTC,#A69472,166,148,114,Towering ThunderfistGTC2
5117,Towering Thunderfist,Zoltan Boros,"['R', 'W']",['R'],109,GTC,#593B2A,89,59,42,Towering ThunderfistGTC3
5118,Towering Thunderfist,Zoltan Boros,"['R', 'W']",['R'],109,GTC,#D9663D,217,102,61,Towering ThunderfistGTC4
5119,Towering Thunderfist,Zoltan Boros,"['R', 'W']",['R'],109,GTC,#A63429,166,52,41,Towering ThunderfistGTC5
5120,Viashino Shanktail,Kev Walker,['R'],['R'],110,GTC,#A69438,166,148,56,Viashino ShanktailGTC1
5121,Viashino Shanktail,Kev Walker,['R'],['R'],110,GTC,#D9C24E,217,194,78,Viashino ShanktailGTC2
5122,Viashino Shanktail,Kev Walker,['R'],['R'],110,GTC,#736936,115,105,54,Viashino ShanktailGTC3
5123,Viashino Shanktail,Kev Walker,['R'],['R'],110,GTC,#F2E3B6,242,227,182,Viashino ShanktailGTC4
5124,Viashino Shanktail,Kev Walker,['R'],['R'],110,GTC,#8C5845,140,88,69,Viashino ShanktailGTC5
5125,Warmind Infantry,Greg Staples,['R'],['R'],111,GTC,#F2E74B,242,231,75,Warmind InfantryGTC1
5126,Warmind Infantry,Greg Staples,['R'],['R'],111,GTC,#F2C641,242,198,65,Warmind InfantryGTC2
5127,Warmind Infantry,Greg Staples,['R'],['R'],111,GTC,#8C7735,140,119,53,Warmind InfantryGTC3
5128,Warmind Infantry,Greg Staples,['R'],['R'],111,GTC,#F28B30,242,139,48,Warmind InfantryGTC4
5129,Warmind Infantry,Greg Staples,['R'],['R'],111,GTC,#D95A2B,217,90,43,Warmind InfantryGTC5
5130,Wrecking Ogre,Nils Hamm,['R'],['R'],112,GTC,#D9D3B8,217,211,184,Wrecking OgreGTC1
5131,Wrecking Ogre,Nils Hamm,['R'],['R'],112,GTC,#BFAA69,191,170,105,Wrecking OgreGTC2
5132,Wrecking Ogre,Nils Hamm,['R'],['R'],112,GTC,#8C6D46,140,109,70,Wrecking OgreGTC3
5133,Wrecking Ogre,Nils Hamm,['R'],['R'],112,GTC,#BFA380,191,163,128,Wrecking OgreGTC4
5134,Wrecking Ogre,Nils Hamm,['R'],['R'],112,GTC,#592E1E,89,46,30,Wrecking OgreGTC5
5135,Adaptive Snapjaw,Tomasz Jedruszek,['G'],['G'],113,GTC,#24261A,36,38,26,Adaptive SnapjawGTC1
5136,Adaptive Snapjaw,Tomasz Jedruszek,['G'],['G'],113,GTC,#8C8742,140,135,66,Adaptive SnapjawGTC2
5137,Adaptive Snapjaw,Tomasz Jedruszek,['G'],['G'],113,GTC,#D9D384,217,211,132,Adaptive SnapjawGTC3
5138,Adaptive Snapjaw,Tomasz Jedruszek,['G'],['G'],113,GTC,#BFB78E,191,183,142,Adaptive SnapjawGTC4
5139,Adaptive Snapjaw,Tomasz Jedruszek,['G'],['G'],113,GTC,#F29C94,242,156,148,Adaptive SnapjawGTC5
5140,Alpha Authority,Dave Kendall,['G'],['G'],114,GTC,#F2E399,242,227,153,Alpha AuthorityGTC1
5141,Alpha Authority,Dave Kendall,['G'],['G'],114,GTC,#BFA450,191,164,80,Alpha AuthorityGTC2
5142,Alpha Authority,Dave Kendall,['G'],['G'],114,GTC,#A67A44,166,122,68,Alpha AuthorityGTC3
5143,Alpha Authority,Dave Kendall,['G'],['G'],114,GTC,#593C22,89,60,34,Alpha AuthorityGTC4
5144,Alpha Authority,Dave Kendall,['G'],['G'],114,GTC,#BF5934,191,89,52,Alpha AuthorityGTC5
5145,Burst of Strength,Marco Nelor,['G'],['G'],115,GTC,#637AA6,99,122,166,Burst of StrengthGTC1
5146,Burst of Strength,Marco Nelor,['G'],['G'],115,GTC,#ADBF6B,173,191,107,Burst of StrengthGTC2
5147,Burst of Strength,Marco Nelor,['G'],['G'],115,GTC,#8C7F3E,140,127,62,Burst of StrengthGTC3
5148,Burst of Strength,Marco Nelor,['G'],['G'],115,GTC,#A67C58,166,124,88,Burst of StrengthGTC4
5149,Burst of Strength,Marco Nelor,['G'],['G'],115,GTC,#A62D2D,166,45,45,Burst of StrengthGTC5
5150,Crocanura,Jack Wang,['G'],['G'],116,GTC,#3C4973,60,73,115,CrocanuraGTC1
5151,Crocanura,Jack Wang,['G'],['G'],116,GTC,#25261A,37,38,26,CrocanuraGTC2
5152,Crocanura,Jack Wang,['G'],['G'],116,GTC,#F0F2DC,240,242,220,CrocanuraGTC3
5153,Crocanura,Jack Wang,['G'],['G'],116,GTC,#A2A637,162,166,55,CrocanuraGTC4
5154,Crocanura,Jack Wang,['G'],['G'],116,GTC,#BFB580,191,181,128,CrocanuraGTC5
5155,Crowned Ceratok,Steve Prescott,['G'],['G'],117,GTC,#98BF45,152,191,69,Crowned CeratokGTC1
5156,Crowned Ceratok,Steve Prescott,['G'],['G'],117,GTC,#F2BF5E,242,191,94,Crowned CeratokGTC2
5157,Crowned Ceratok,Steve Prescott,['G'],['G'],117,GTC,#F29C50,242,156,80,Crowned CeratokGTC3
5158,Crowned Ceratok,Steve Prescott,['G'],['G'],117,GTC,#BF5934,191,89,52,Crowned CeratokGTC4
5159,Crowned Ceratok,Steve Prescott,['G'],['G'],117,GTC,#8C3A27,140,58,39,Crowned CeratokGTC5
5160,Disciple of the Old Ways,Anthony Palumbo,"['G', 'R']",['G'],118,GTC,#C8D948,200,217,72,Disciple of the Old WaysGTC1
5161,Disciple of the Old Ways,Anthony Palumbo,"['G', 'R']",['G'],118,GTC,#D5D971,213,217,113,Disciple of the Old WaysGTC2
5162,Disciple of the Old Ways,Anthony Palumbo,"['G', 'R']",['G'],118,GTC,#8C8630,140,134,48,Disciple of the Old WaysGTC3
5163,Disciple of the Old Ways,Anthony Palumbo,"['G', 'R']",['G'],118,GTC,#F27830,242,120,48,Disciple of the Old WaysGTC4
5164,Disciple of the Old Ways,Anthony Palumbo,"['G', 'R']",['G'],118,GTC,#8C4227,140,66,39,Disciple of the Old WaysGTC5
5165,Experiment One,Chase Stone,['G'],['G'],119,GTC,#4465A6,68,101,166,Experiment OneGTC1
5166,Experiment One,Chase Stone,['G'],['G'],119,GTC,#5E88BF,94,136,191,Experiment OneGTC2
5167,Experiment One,Chase Stone,['G'],['G'],119,GTC,#395273,57,82,115,Experiment OneGTC3
5168,Experiment One,Chase Stone,['G'],['G'],119,GTC,#79B4D9,121,180,217,Experiment OneGTC4
5169,Experiment One,Chase Stone,['G'],['G'],119,GTC,#ADD4D9,173,212,217,Experiment OneGTC5
5170,Forced Adaptation,Trevor Claxton,['G'],['G'],120,GTC,#141F26,20,31,38,Forced AdaptationGTC1
5171,Forced Adaptation,Trevor Claxton,['G'],['G'],120,GTC,#9CD9C8,156,217,200,Forced AdaptationGTC2
5172,Forced Adaptation,Trevor Claxton,['G'],['G'],120,GTC,#7ABF92,122,191,146,Forced AdaptationGTC3
5173,Forced Adaptation,Trevor Claxton,['G'],['G'],120,GTC,#365939,54,89,57,Forced AdaptationGTC4
5174,Forced Adaptation,Trevor Claxton,['G'],['G'],120,GTC,#5AA658,90,166,88,Forced AdaptationGTC5
5175,Giant Adephage,Christine Choi,['G'],['G'],121,GTC,#F2EC99,242,236,153,Giant AdephageGTC1
5176,Giant Adephage,Christine Choi,['G'],['G'],121,GTC,#F2BE5C,242,190,92,Giant AdephageGTC2
5177,Giant Adephage,Christine Choi,['G'],['G'],121,GTC,#F2A74B,242,167,75,Giant AdephageGTC3
5178,Giant Adephage,Christine Choi,['G'],['G'],121,GTC,#BF7E45,191,126,69,Giant AdephageGTC4
5179,Giant Adephage,Christine Choi,['G'],['G'],121,GTC,#73482F,115,72,47,Giant AdephageGTC5
5180,Greenside Watcher,Ryan Barger,['G'],['G'],122,GTC,#90BF49,144,191,73,Greenside WatcherGTC1
5181,Greenside Watcher,Ryan Barger,['G'],['G'],122,GTC,#878C5E,135,140,94,Greenside WatcherGTC2
5182,Greenside Watcher,Ryan Barger,['G'],['G'],122,GTC,#F29979,242,153,121,Greenside WatcherGTC3
5183,Greenside Watcher,Ryan Barger,['G'],['G'],122,GTC,#D96248,217,98,72,Greenside WatcherGTC4
5184,Greenside Watcher,Ryan Barger,['G'],['G'],122,GTC,#8C4130,140,65,48,Greenside WatcherGTC5
5185,Gyre Sage,Tyler Jacobson,['G'],['G'],123,GTC,#42593C,66,89,60,Gyre SageGTC1
5186,Gyre Sage,Tyler Jacobson,['G'],['G'],123,GTC,#6B8C4A,107,140,74,Gyre SageGTC2
5187,Gyre Sage,Tyler Jacobson,['G'],['G'],123,GTC,#90BF49,144,191,73,Gyre SageGTC3
5188,Gyre Sage,Tyler Jacobson,['G'],['G'],123,GTC,#CBD966,203,217,102,Gyre SageGTC4
5189,Gyre Sage,Tyler Jacobson,['G'],['G'],123,GTC,#401919,64,25,25,Gyre SageGTC5
5190,Hindervines,Svetlin Velinov,['G'],['G'],124,GTC,#8EBF45,142,191,69,HindervinesGTC1
5191,Hindervines,Svetlin Velinov,['G'],['G'],124,GTC,#C2D971,194,217,113,HindervinesGTC2
5192,Hindervines,Svetlin Velinov,['G'],['G'],124,GTC,#3D4027,61,64,39,HindervinesGTC3
5193,Hindervines,Svetlin Velinov,['G'],['G'],124,GTC,#8C7F3F,140,127,63,HindervinesGTC4
5194,Hindervines,Svetlin Velinov,['G'],['G'],124,GTC,#D9CF9C,217,207,156,HindervinesGTC5
5195,Ivy Lane Denizen,Winona Nelson,['G'],['G'],125,GTC,#468C4B,70,140,75,Ivy Lane DenizenGTC1
5196,Ivy Lane Denizen,Winona Nelson,['G'],['G'],125,GTC,#3C733F,60,115,63,Ivy Lane DenizenGTC2
5197,Ivy Lane Denizen,Winona Nelson,['G'],['G'],125,GTC,#F2C777,242,199,119,Ivy Lane DenizenGTC3
5198,Ivy Lane Denizen,Winona Nelson,['G'],['G'],125,GTC,#A63126,166,49,38,Ivy Lane DenizenGTC4
5199,Ivy Lane Denizen,Winona Nelson,['G'],['G'],125,GTC,#401919,64,25,25,Ivy Lane DenizenGTC5
5200,Miming Slime,Svetlin Velinov,['G'],['G'],126,GTC,#42593C,66,89,60,Miming SlimeGTC1
5201,Miming Slime,Svetlin Velinov,['G'],['G'],126,GTC,#8EBF6B,142,191,107,Miming SlimeGTC2
5202,Miming Slime,Svetlin Velinov,['G'],['G'],126,GTC,#6D8C4F,109,140,79,Miming SlimeGTC3
5203,Miming Slime,Svetlin Velinov,['G'],['G'],126,GTC,#D9B88F,217,184,143,Miming SlimeGTC4
5204,Miming Slime,Svetlin Velinov,['G'],['G'],126,GTC,#594438,89,68,56,Miming SlimeGTC5
5205,Naturalize,Daniel Ljunggren,['G'],['G'],127,GTC,#B0D9D5,176,217,213,NaturalizeGTC1
5206,Naturalize,Daniel Ljunggren,['G'],['G'],127,GTC,#B4D9C4,180,217,196,NaturalizeGTC2
5207,Naturalize,Daniel Ljunggren,['G'],['G'],127,GTC,#455942,69,89,66,NaturalizeGTC3
5208,Naturalize,Daniel Ljunggren,['G'],['G'],127,GTC,#7FA66D,127,166,109,NaturalizeGTC4
5209,Naturalize,Daniel Ljunggren,['G'],['G'],127,GTC,#758C65,117,140,101,NaturalizeGTC5
5210,Ooze Flux,Zoltan Boros,['G'],['G'],128,GTC,#8487BF,132,135,191,Ooze FluxGTC1
5211,Ooze Flux,Zoltan Boros,['G'],['G'],128,GTC,#A9ABD9,169,171,217,Ooze FluxGTC2
5212,Ooze Flux,Zoltan Boros,['G'],['G'],128,GTC,#5A7334,90,115,52,Ooze FluxGTC3
5213,Ooze Flux,Zoltan Boros,['G'],['G'],128,GTC,#91A646,145,166,70,Ooze FluxGTC4
5214,Ooze Flux,Zoltan Boros,['G'],['G'],128,GTC,#A6633C,166,99,60,Ooze FluxGTC5
5215,Predator's Rapport,Matt Stewart,['G'],['G'],129,GTC,#D9B13B,217,177,59,Predator's RapportGTC1
5216,Predator's Rapport,Matt Stewart,['G'],['G'],129,GTC,#D9A13B,217,161,59,Predator's RapportGTC2
5217,Predator's Rapport,Matt Stewart,['G'],['G'],129,GTC,#BF7330,191,115,48,Predator's RapportGTC3
5218,Predator's Rapport,Matt Stewart,['G'],['G'],129,GTC,#BF622C,191,98,44,Predator's RapportGTC4
5219,Predator's Rapport,Matt Stewart,['G'],['G'],129,GTC,#8C4B26,140,75,38,Predator's RapportGTC5
5220,Rust Scarab,Adam Paquette,['G'],['G'],130,GTC,#736849,115,104,73,Rust ScarabGTC1
5221,Rust Scarab,Adam Paquette,['G'],['G'],130,GTC,#D9AB73,217,171,115,Rust ScarabGTC2
5222,Rust Scarab,Adam Paquette,['G'],['G'],130,GTC,#F2955E,242,149,94,Rust ScarabGTC3
5223,Rust Scarab,Adam Paquette,['G'],['G'],130,GTC,#BF613F,191,97,63,Rust ScarabGTC4
5224,Rust Scarab,Adam Paquette,['G'],['G'],130,GTC,#A63126,166,49,38,Rust ScarabGTC5
5225,Scab-Clan Charger,Nils Hamm,['G'],['G'],131,GTC,#364028,54,64,40,Scab-Clan ChargerGTC1
5226,Scab-Clan Charger,Nils Hamm,['G'],['G'],131,GTC,#F2DEA2,242,222,162,Scab-Clan ChargerGTC2
5227,Scab-Clan Charger,Nils Hamm,['G'],['G'],131,GTC,#F2BB77,242,187,119,Scab-Clan ChargerGTC3
5228,Scab-Clan Charger,Nils Hamm,['G'],['G'],131,GTC,#D9A78B,217,167,139,Scab-Clan ChargerGTC4
5229,Scab-Clan Charger,Nils Hamm,['G'],['G'],131,GTC,#A64B37,166,75,55,Scab-Clan ChargerGTC5
5230,Serene Remembrance,David Palumbo,['G'],['G'],132,GTC,#568C6D,86,140,109,Serene RemembranceGTC1
5231,Serene Remembrance,David Palumbo,['G'],['G'],132,GTC,#BAD98B,186,217,139,Serene RemembranceGTC2
5232,Serene Remembrance,David Palumbo,['G'],['G'],132,GTC,#D9805F,217,128,95,Serene RemembranceGTC3
5233,Serene Remembrance,David Palumbo,['G'],['G'],132,GTC,#733B2F,115,59,47,Serene RemembranceGTC4
5234,Serene Remembrance,David Palumbo,['G'],['G'],132,GTC,#F2F2F2,242,242,242,Serene RemembranceGTC5
5235,Skarrg Goliath,Scott Chou,['G'],['G'],133,GTC,#252618,37,38,24,Skarrg GoliathGTC1
5236,Skarrg Goliath,Scott Chou,['G'],['G'],133,GTC,#F2EDD0,242,237,208,Skarrg GoliathGTC2
5237,Skarrg Goliath,Scott Chou,['G'],['G'],133,GTC,#F2CF66,242,207,102,Skarrg GoliathGTC3
5238,Skarrg Goliath,Scott Chou,['G'],['G'],133,GTC,#BFAB6F,191,171,111,Skarrg GoliathGTC4
5239,Skarrg Goliath,Scott Chou,['G'],['G'],133,GTC,#8C764D,140,118,77,Skarrg GoliathGTC5
5240,Slaughterhorn,Steve Prescott,['G'],['G'],134,GTC,#6064A6,96,100,166,SlaughterhornGTC1
5241,Slaughterhorn,Steve Prescott,['G'],['G'],134,GTC,#363C59,54,60,89,SlaughterhornGTC2
5242,Slaughterhorn,Steve Prescott,['G'],['G'],134,GTC,#A69A5D,166,154,93,SlaughterhornGTC3
5243,Slaughterhorn,Steve Prescott,['G'],['G'],134,GTC,#A6977B,166,151,123,SlaughterhornGTC4
5244,Slaughterhorn,Steve Prescott,['G'],['G'],134,GTC,#BF6969,191,105,105,SlaughterhornGTC5
5245,Spire Tracer,Christopher Moeller,['G'],['G'],135,GTC,#736F34,115,111,52,Spire TracerGTC1
5246,Spire Tracer,Christopher Moeller,['G'],['G'],135,GTC,#D9C6B0,217,198,176,Spire TracerGTC2
5247,Spire Tracer,Christopher Moeller,['G'],['G'],135,GTC,#261B11,38,27,17,Spire TracerGTC3
5248,Spire Tracer,Christopher Moeller,['G'],['G'],135,GTC,#735A45,115,90,69,Spire TracerGTC4
5249,Spire Tracer,Christopher Moeller,['G'],['G'],135,GTC,#BF5934,191,89,52,Spire TracerGTC5
5250,Sylvan Primordial,Stephan Martiniere,['G'],['G'],136,GTC,#404373,64,67,115,Sylvan PrimordialGTC1
5251,Sylvan Primordial,Stephan Martiniere,['G'],['G'],136,GTC,#5670BF,86,112,191,Sylvan PrimordialGTC2
5252,Sylvan Primordial,Stephan Martiniere,['G'],['G'],136,GTC,#A7D5F2,167,213,242,Sylvan PrimordialGTC3
5253,Sylvan Primordial,Stephan Martiniere,['G'],['G'],136,GTC,#C4EEF2,196,238,242,Sylvan PrimordialGTC4
5254,Sylvan Primordial,Stephan Martiniere,['G'],['G'],136,GTC,#87A644,135,166,68,Sylvan PrimordialGTC5
5255,Tower Defense,Seb McKinnon,['G'],['G'],137,GTC,#DCF2EE,220,242,238,Tower DefenseGTC1
5256,Tower Defense,Seb McKinnon,['G'],['G'],137,GTC,#A4BFB3,164,191,179,Tower DefenseGTC2
5257,Tower Defense,Seb McKinnon,['G'],['G'],137,GTC,#354025,53,64,37,Tower DefenseGTC3
5258,Tower Defense,Seb McKinnon,['G'],['G'],137,GTC,#7D8C5D,125,140,93,Tower DefenseGTC4
5259,Tower Defense,Seb McKinnon,['G'],['G'],137,GTC,#9DA658,157,166,88,Tower DefenseGTC5
5260,Verdant Haven,Daniel Ljunggren,['G'],['G'],138,GTC,#403A1E,64,58,30,Verdant HavenGTC1
5261,Verdant Haven,Daniel Ljunggren,['G'],['G'],138,GTC,#BFA34E,191,163,78,Verdant HavenGTC2
5262,Verdant Haven,Daniel Ljunggren,['G'],['G'],138,GTC,#8C6C30,140,108,48,Verdant HavenGTC3
5263,Verdant Haven,Daniel Ljunggren,['G'],['G'],138,GTC,#D9B596,217,181,150,Verdant HavenGTC4
5264,Verdant Haven,Daniel Ljunggren,['G'],['G'],138,GTC,#8C2626,140,38,38,Verdant HavenGTC5
5265,Wasteland Viper,Lucas Graciano,['G'],['G'],139,GTC,#8C6B42,140,107,66,Wasteland ViperGTC1
5266,Wasteland Viper,Lucas Graciano,['G'],['G'],139,GTC,#A6785D,166,120,93,Wasteland ViperGTC2
5267,Wasteland Viper,Lucas Graciano,['G'],['G'],139,GTC,#40241A,64,36,26,Wasteland ViperGTC3
5268,Wasteland Viper,Lucas Graciano,['G'],['G'],139,GTC,#A63126,166,49,38,Wasteland ViperGTC4
5269,Wasteland Viper,Lucas Graciano,['G'],['G'],139,GTC,#732222,115,34,34,Wasteland ViperGTC5
5270,Wildwood Rebirth,Dan Scott,['G'],['G'],140,GTC,#EFF29B,239,242,155,Wildwood RebirthGTC1
5271,Wildwood Rebirth,Dan Scott,['G'],['G'],140,GTC,#F2EFBB,242,239,187,Wildwood RebirthGTC2
5272,Wildwood Rebirth,Dan Scott,['G'],['G'],140,GTC,#736832,115,104,50,Wildwood RebirthGTC3
5273,Wildwood Rebirth,Dan Scott,['G'],['G'],140,GTC,#A69856,166,152,86,Wildwood RebirthGTC4
5274,Wildwood Rebirth,Dan Scott,['G'],['G'],140,GTC,#262314,38,35,20,Wildwood RebirthGTC5
5275,Alms Beast,Dan Scott,"['B', 'W']","['B', 'W']",141,GTC,#73556B,115,85,107,Alms BeastGTC1
5276,Alms Beast,Dan Scott,"['B', 'W']","['B', 'W']",141,GTC,#BABCD9,186,188,217,Alms BeastGTC2
5277,Alms Beast,Dan Scott,"['B', 'W']","['B', 'W']",141,GTC,#F2D479,242,212,121,Alms BeastGTC3
5278,Alms Beast,Dan Scott,"['B', 'W']","['B', 'W']",141,GTC,#A67437,166,116,55,Alms BeastGTC4
5279,Alms Beast,Dan Scott,"['B', 'W']","['B', 'W']",141,GTC,#D9B18F,217,177,143,Alms BeastGTC5
5280,Assemble the Legion,Eric Deschamps,"['R', 'W']","['R', 'W']",142,GTC,#F2E3B3,242,227,179,Assemble the LegionGTC1
5281,Assemble the Legion,Eric Deschamps,"['R', 'W']","['R', 'W']",142,GTC,#F2BC57,242,188,87,Assemble the LegionGTC2
5282,Assemble the Legion,Eric Deschamps,"['R', 'W']","['R', 'W']",142,GTC,#D99441,217,148,65,Assemble the LegionGTC3
5283,Assemble the Legion,Eric Deschamps,"['R', 'W']","['R', 'W']",142,GTC,#BF6734,191,103,52,Assemble the LegionGTC4
5284,Assemble the Legion,Eric Deschamps,"['R', 'W']","['R', 'W']",142,GTC,#BF5934,191,89,52,Assemble the LegionGTC5
5285,"Aurelia, the Warleader",Slawomir Maniak,"['R', 'W']","['R', 'W']",143,GTC,#F2D98D,242,217,141,"Aurelia, the WarleaderGTC1"
5286,"Aurelia, the Warleader",Slawomir Maniak,"['R', 'W']","['R', 'W']",143,GTC,#F2D0A7,242,208,167,"Aurelia, the WarleaderGTC2"
5287,"Aurelia, the Warleader",Slawomir Maniak,"['R', 'W']","['R', 'W']",143,GTC,#F29863,242,152,99,"Aurelia, the WarleaderGTC3"
5288,"Aurelia, the Warleader",Slawomir Maniak,"['R', 'W']","['R', 'W']",143,GTC,#F28177,242,129,119,"Aurelia, the WarleaderGTC4"
5289,"Aurelia, the Warleader",Slawomir Maniak,"['R', 'W']","['R', 'W']",143,GTC,#A66060,166,96,96,"Aurelia, the WarleaderGTC5"
5290,Aurelia's Fury,Tyler Jacobson,"['R', 'W']","['R', 'W']",144,GTC,#F2C641,242,198,65,Aurelia's FuryGTC1
5291,Aurelia's Fury,Tyler Jacobson,"['R', 'W']","['R', 'W']",144,GTC,#F2C46D,242,196,109,Aurelia's FuryGTC2
5292,Aurelia's Fury,Tyler Jacobson,"['R', 'W']","['R', 'W']",144,GTC,#D98032,217,128,50,Aurelia's FuryGTC3
5293,Aurelia's Fury,Tyler Jacobson,"['R', 'W']","['R', 'W']",144,GTC,#D95A2B,217,90,43,Aurelia's FuryGTC4
5294,Aurelia's Fury,Tyler Jacobson,"['R', 'W']","['R', 'W']",144,GTC,#A62C21,166,44,33,Aurelia's FuryGTC5
5295,Bane Alley Broker,Clint Cearley,"['B', 'U']","['B', 'U']",145,GTC,#8373BF,131,115,191,Bane Alley BrokerGTC1
5296,Bane Alley Broker,Clint Cearley,"['B', 'U']","['B', 'U']",145,GTC,#F2E5BD,242,229,189,Bane Alley BrokerGTC2
5297,Bane Alley Broker,Clint Cearley,"['B', 'U']","['B', 'U']",145,GTC,#D99873,217,152,115,Bane Alley BrokerGTC3
5298,Bane Alley Broker,Clint Cearley,"['B', 'U']","['B', 'U']",145,GTC,#D9663D,217,102,61,Bane Alley BrokerGTC4
5299,Bane Alley Broker,Clint Cearley,"['B', 'U']","['B', 'U']",145,GTC,#A6756A,166,117,106,Bane Alley BrokerGTC5
5300,Biovisionary,Ryan Barger,"['G', 'U']","['G', 'U']",146,GTC,#445CA6,68,92,166,BiovisionaryGTC1
5301,Biovisionary,Ryan Barger,"['G', 'U']","['G', 'U']",146,GTC,#4F6F8C,79,111,140,BiovisionaryGTC2
5302,Biovisionary,Ryan Barger,"['G', 'U']","['G', 'U']",146,GTC,#86BF6B,134,191,107,BiovisionaryGTC3
5303,Biovisionary,Ryan Barger,"['G', 'U']","['G', 'U']",146,GTC,#93BF7E,147,191,126,BiovisionaryGTC4
5304,Biovisionary,Ryan Barger,"['G', 'U']","['G', 'U']",146,GTC,#547336,84,115,54,BiovisionaryGTC5
5305,Borborygmos Enraged,Aleksi Briclot,"['G', 'R']","['G', 'R']",147,GTC,#F2EFBD,242,239,189,Borborygmos EnragedGTC1
5306,Borborygmos Enraged,Aleksi Briclot,"['G', 'R']","['G', 'R']",147,GTC,#BFAC73,191,172,115,Borborygmos EnragedGTC2
5307,Borborygmos Enraged,Aleksi Briclot,"['G', 'R']","['G', 'R']",147,GTC,#A6855D,166,133,93,Borborygmos EnragedGTC3
5308,Borborygmos Enraged,Aleksi Briclot,"['G', 'R']","['G', 'R']",147,GTC,#261C14,38,28,20,Borborygmos EnragedGTC4
5309,Borborygmos Enraged,Aleksi Briclot,"['G', 'R']","['G', 'R']",147,GTC,#735340,115,83,64,Borborygmos EnragedGTC5
5310,Boros Charm,Zoltan Boros,"['R', 'W']","['R', 'W']",148,GTC,#F2C6A0,242,198,160,Boros CharmGTC1
5311,Boros Charm,Zoltan Boros,"['R', 'W']","['R', 'W']",148,GTC,#F28749,242,135,73,Boros CharmGTC2
5312,Boros Charm,Zoltan Boros,"['R', 'W']","['R', 'W']",148,GTC,#F27244,242,114,68,Boros CharmGTC3
5313,Boros Charm,Zoltan Boros,"['R', 'W']","['R', 'W']",148,GTC,#BF382C,191,56,44,Boros CharmGTC4
5314,Boros Charm,Zoltan Boros,"['R', 'W']","['R', 'W']",148,GTC,#732720,115,39,32,Boros CharmGTC5
5315,Call of the Nightwing,Adam Paquette,"['B', 'U']","['B', 'U']",149,GTC,#72738C,114,115,140,Call of the NightwingGTC1
5316,Call of the Nightwing,Adam Paquette,"['B', 'U']","['B', 'U']",149,GTC,#AAADBF,170,173,191,Call of the NightwingGTC2
5317,Call of the Nightwing,Adam Paquette,"['B', 'U']","['B', 'U']",149,GTC,#2F3640,47,54,64,Call of the NightwingGTC3
5318,Call of the Nightwing,Adam Paquette,"['B', 'U']","['B', 'U']",149,GTC,#59281D,89,40,29,Call of the NightwingGTC4
5319,Call of the Nightwing,Adam Paquette,"['B', 'U']","['B', 'U']",149,GTC,#8C362E,140,54,46,Call of the NightwingGTC5
5320,Cartel Aristocrat,James Ryman,"['B', 'W']","['B', 'W']",150,GTC,#8C6D76,140,109,118,Cartel AristocratGTC1
5321,Cartel Aristocrat,James Ryman,"['B', 'W']","['B', 'W']",150,GTC,#F2D680,242,214,128,Cartel AristocratGTC2
5322,Cartel Aristocrat,James Ryman,"['B', 'W']","['B', 'W']",150,GTC,#F2BC79,242,188,121,Cartel AristocratGTC3
5323,Cartel Aristocrat,James Ryman,"['B', 'W']","['B', 'W']",150,GTC,#D98841,217,136,65,Cartel AristocratGTC4
5324,Cartel Aristocrat,James Ryman,"['B', 'W']","['B', 'W']",150,GTC,#BF6836,191,104,54,Cartel AristocratGTC5
5325,Clan Defiance,Daarken,"['G', 'R']","['G', 'R']",151,GTC,#EEF280,238,242,128,Clan DefianceGTC1
